Pesticide_Name,variable,relationship,n,spearman_rho,p_value,p_value_fdr_bh,significant_fdr_0_05
Ethoprophos,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12473,-0.0020353261967056484,0.8201998448173524,0.8477406580745982,False
Ethoprophos,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,298,-0.19109104320352674,0.0009148478648295083,0.0014441108122709386,True
Ethoprophos,pH,non_nondetect_status_vs_env,12423,-0.1748232321135879,7.773579864575505e-86,5.469268690433481e-85,True
Ethoprophos,pH,log10_value_vs_env_among_non_nondetects,284,-0.13437195170057367,0.023526814735288278,0.03254762993575696,True
Ethoprophos,Turbidity_FNU,non_nondetect_status_vs_env,3302,-0.08176743935026971,2.542328626251557e-06,4.586435342230373e-06,True
Ethoprophos,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,218,0.15862963987637574,0.01910214987031516,0.02672672957707448,True
Ethoprophos,Specific_Conductance,non_nondetect_status_vs_env,12502,-0.1052815236042904,3.7480356830092074e-32,1.1909081121819578e-31,True
Ethoprophos,Specific_Conductance,log10_value_vs_env_among_non_nondetects,298,0.32644895037259125,7.901054429663797e-09,1.5503064966571392e-08,True
Etoxazole,Discharge_cfs,non_nondetect_status_vs_env,12336,-0.00031924657301207407,0.9717174536215433,0.9766751957318572,False
Etoxazole,Discharge_cfs,log10_value_vs_env_among_non_nondetects,23,-0.09982703541721309,0.6504117845941945,0.6941014169287991,False
Etoxazole,Water_Temperature_C,non_nondetect_status_vs_env,12461,-0.003966373857761492,0.6579689441315021,0.7006480107778698,False
Etoxazole,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,24,0.05611135276207046,0.7945407919193307,0.8220826471014084,False
Etoxazole,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12329,0.0008412743990967591,0.9255839515169543,0.9360371583616015,False
Etoxazole,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,24,0.13141863733426232,0.5404636077504561,0.5908508919358482,False
Etoxazole,pH,non_nondetect_status_vs_env,12287,0.005221429468589605,0.5627757561698746,0.612523889311963,False
Etoxazole,pH,log10_value_vs_env_among_non_nondetects,24,-0.2041500482654568,0.33863514133656375,0.3928805821160368,False
Etoxazole,Turbidity_FNU,non_nondetect_status_vs_env,3252,-0.0037516364370316765,0.830655855991355,0.8576478177688519,False
Etoxazole,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,6,,,,False
Etoxazole,Specific_Conductance,non_nondetect_status_vs_env,12360,0.00017546872822811992,0.9844375645271193,0.9884515811001147,False
Etoxazole,Specific_Conductance,log10_value_vs_env_among_non_nondetects,23,-0.28564369540172857,0.18642395299456785,0.22726187339065512,False
Fipronil,Discharge_cfs,non_nondetect_status_vs_env,11134,-0.23403230327902352,2.2260952288026256e-138,3.132434000529409e-137,True
Fipronil,Discharge_cfs,log10_value_vs_env_among_non_nondetects,2569,-0.3322005614437424,3.109813045781371e-67,1.7503804857683718e-66,True
Fipronil,Water_Temperature_C,non_nondetect_status_vs_env,11209,0.05384747481871433,1.1670350979813822e-08,2.271797572157434e-08,True
Fipronil,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,2554,0.18810700681881806,9.029950105691207e-22,2.3845846793849434e-21,True
Fipronil,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11108,-0.03629135912576283,0.00013038022572157924,0.00022066069129854905,True
Fipronil,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,2536,-0.09252194640467108,3.056260544488994e-06,5.483454710968414e-06,True
Fipronil,pH,non_nondetect_status_vs_env,11065,-0.21961011450828027,6.179028343365818e-121,6.838587548556551e-120,True
Fipronil,pH,log10_value_vs_env_among_non_nondetects,2548,-0.16522173011942395,4.7119215009302366e-17,1.1661413764865032e-16,True
Fipronil,Turbidity_FNU,non_nondetect_status_vs_env,2831,-0.0584962773620437,0.0018474998128898883,0.002834559681770311,True
Fipronil,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,659,-0.08963059172498353,0.021381941591236926,0.029621958463246653,True
Fipronil,Specific_Conductance,non_nondetect_status_vs_env,11128,-0.0460787490499274,1.157054951081413e-06,2.114469623033751e-06,True
Fipronil,Specific_Conductance,log10_value_vs_env_among_non_nondetects,2560,-0.04375855179206457,0.026828351100128576,0.03690771764472995,True
Fipronil amide,Discharge_cfs,non_nondetect_status_vs_env,7946,-0.32785103601224513,1.8972386213247296e-198,7.187615546172533e-197,True
Fipronil amide,Discharge_cfs,log10_value_vs_env_among_non_nondetects,1531,-0.4451681051264201,2.133035702783534e-75,1.3049938926967586e-74,True
Fipronil amide,Water_Temperature_C,non_nondetect_status_vs_env,7999,0.05606456684622754,5.237091150763404e-07,9.71475477119012e-07,True
Fipronil amide,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,1521,0.03673206050451844,0.1521850933816955,0.1871439662683771,False
Fipronil amide,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,7910,0.021616376581726476,0.05455016744452423,0.07164255324380848,False
Fipronil amide,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,1520,0.007545795841977675,0.7687950085356717,0.7996442274631854,False
Fipronil amide,pH,non_nondetect_status_vs_env,7928,-0.2799244611488263,1.1627775256483399e-142,1.8179934329581187e-141,True
Fipronil amide,pH,log10_value_vs_env_among_non_nondetects,1522,-0.18222207870640847,7.880996151404574e-13,1.7927170366040596e-12,True
Fipronil amide,Turbidity_FNU,non_nondetect_status_vs_env,1671,-0.18938717644558464,5.870360572226454e-15,1.3866439241350258e-14,True
Fipronil amide,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,302,-0.5426087479953902,1.6095201568731133e-24,4.491153978810245e-24,True
Fipronil amide,Specific_Conductance,non_nondetect_status_vs_env,7963,-0.1703181273104792,6.75780942476669e-53,3.0816862423125878e-52,True
Fipronil amide,Specific_Conductance,log10_value_vs_env_among_non_nondetects,1526,-0.09086672668420306,0.0003793210404375376,0.0006155374379422974,True
Fipronil sulfide,Discharge_cfs,non_nondetect_status_vs_env,12490,-0.2825261709181584,6.620158904311976e-228,5.01604347749792e-226,True
Fipronil sulfide,Discharge_cfs,log10_value_vs_env_among_non_nondetects,1074,-0.4008012553253641,1.0412141948506413e-42,4.037779456408983e-42,True
Fipronil sulfide,Water_Temperature_C,non_nondetect_status_vs_env,12596,0.09235662082216584,2.8553942082318427e-25,8.035895128881043e-25,True
Fipronil sulfide,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,1074,0.07948055597496403,0.00916540724754636,0.013198722425194685,True
Fipronil sulfide,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12479,-0.06239432200190256,3.0341285725336504e-12,6.715992458304822e-12,True
Fipronil sulfide,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,1064,-0.14958794903024358,9.521546924496089e-07,1.7465034861505862e-06,True
Fipronil sulfide,pH,non_nondetect_status_vs_env,12429,-0.21775956021276305,2.645329035712933e-133,3.383959870360051e-132,True
Fipronil sulfide,pH,log10_value_vs_env_among_non_nondetects,1071,-0.26612589490676025,8.048595627398918e-19,2.05918615402284e-18,True
Fipronil sulfide,Turbidity_FNU,non_nondetect_status_vs_env,3296,-0.13174112533497123,3.111092534172366e-14,7.227420156037219e-14,True
Fipronil sulfide,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,251,-0.3347780172142505,5.4782556943361404e-08,1.0417146445793626e-07,True
Fipronil sulfide,Specific_Conductance,non_nondetect_status_vs_env,12508,-0.11024499631523998,3.982912234037689e-35,1.3622113022663625e-34,True
Fipronil sulfide,Specific_Conductance,log10_value_vs_env_among_non_nondetects,1068,-0.29125249013317683,2.513952295226235e-22,6.710685666118812e-22,True
Fipronil sulfone,Discharge_cfs,non_nondetect_status_vs_env,11894,-0.2712815768526441,1.076860529358337e-199,4.242830485671848e-198,True
Fipronil sulfone,Discharge_cfs,log10_value_vs_env_among_non_nondetects,1741,-0.44150567535656704,5.746519175445117e-84,3.986141822403831e-83,True
Fipronil sulfone,Water_Temperature_C,non_nondetect_status_vs_env,11999,0.09649432861449367,3.1904667913589487e-26,9.162127666147417e-26,True
Fipronil sulfone,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,1736,0.12429059545842001,2.0468181333310125e-07,3.840220688249614e-07,True
Fipronil sulfone,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11884,-0.05453834488787736,2.694028125116904e-09,5.404516707210083e-09,True
Fipronil sulfone,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,1723,-0.0609643173236419,0.011370932835167801,0.01616214840207833,True
Fipronil sulfone,pH,non_nondetect_status_vs_env,11838,-0.2040987468198248,1.57637520317021e-111,1.6174266407527675e-110,True
Fipronil sulfone,pH,log10_value_vs_env_among_non_nondetects,1730,-0.23468475770829325,4.476596265897005e-23,1.204767027843866e-22,True
Fipronil sulfone,Turbidity_FNU,non_nondetect_status_vs_env,3082,-0.10340642823835665,8.726563866942611e-09,1.708879802969875e-08,True
Fipronil sulfone,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,437,-0.35578717184110775,1.7385702246609057e-14,4.07736112212141e-14,True
Fipronil sulfone,Specific_Conductance,non_nondetect_status_vs_env,11914,-0.08219336159421162,2.5691692705964044e-19,6.642078035531387e-19,True
Fipronil sulfone,Specific_Conductance,log10_value_vs_env_among_non_nondetects,1737,-0.19724317238629308,1.0742036752924045e-16,2.625535037625356e-16,True
Fluometuron,Discharge_cfs,non_nondetect_status_vs_env,12482,0.1040288555891514,2.2187018715270113e-31,6.959940584248746e-31,True
Fluometuron,Discharge_cfs,log10_value_vs_env_among_non_nondetects,633,-0.19448995577810255,8.191192708316052e-07,1.5052844809125582e-06,True
Fluometuron,Water_Temperature_C,non_nondetect_status_vs_env,12590,0.20748995030248882,1.758619693984997e-122,2.0142330215990955e-121,True
Fluometuron,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,647,0.2843809202380572,1.6766880784055119e-13,3.858733077638853e-13,True
Fluometuron,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12473,-0.1981310755843694,1.2781773661120739e-110,1.2846986792044823e-109,True
Fluometuron,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,636,-0.4460302409492073,2.0415528676907507e-32,6.550259200897034e-32,True
Fluometuron,pH,non_nondetect_status_vs_env,12423,-0.11266571884361921,2.2096863599315784e-36,7.718230725292924e-36,True
Fluometuron,pH,log10_value_vs_env_among_non_nondetects,601,-0.12479962541791047,0.002175811555433382,0.003292126547007498,True
Fluometuron,Turbidity_FNU,non_nondetect_status_vs_env,3302,0.06828268819440268,8.607340140678745e-05,0.00014617637997532007,True
Fluometuron,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,46,0.09979338248523303,0.5093468369736434,0.5637153195719536,False
Fluometuron,Specific_Conductance,non_nondetect_status_vs_env,12502,-0.11544704291230314,2.33630129774826e-38,8.55485791182913e-38,True
Fluometuron,Specific_Conductance,log10_value_vs_env_among_non_nondetects,613,-0.11445593531081855,0.004549095672016335,0.0067280168722764115,True
Glyphosate,Discharge_cfs,non_nondetect_status_vs_env,6944,-0.06218639657597131,2.1471981583771143e-07,4.0132641100596916e-07,True
Glyphosate,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5255,-0.1993390167070885,3.0841309238807994e-48,1.3038064206105524e-47,True
Glyphosate,Water_Temperature_C,non_nondetect_status_vs_env,6906,0.2844341019413654,1.1257710877560886e-128,1.3522981968777405e-127,True
Glyphosate,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5218,0.24506245147311717,3.1850791780910104e-72,1.8899415604937622e-71,True
Glyphosate,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,6862,-0.3343084578345252,8.213664265861495e-179,1.881502163226412e-177,True
Glyphosate,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5193,-0.32580126252900937,1.1027702253248403e-128,1.3410230517839108e-127,True
Glyphosate,pH,non_nondetect_status_vs_env,6845,-0.014834510148979562,0.21975893674593935,0.26527273614552727,False
Glyphosate,pH,log10_value_vs_env_among_non_nondetects,5173,-0.054686488650422825,8.311297371832521e-05,0.00014139253732737536,True
Glyphosate,Turbidity_FNU,non_nondetect_status_vs_env,2087,0.280709846326686,4.2817682109003466e-39,1.5737095849764334e-38,True
Glyphosate,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1703,0.27100063490362486,4.7403480748721655e-30,1.4591383917965883e-29,True
Glyphosate,Specific_Conductance,non_nondetect_status_vs_env,6878,0.05042730978471202,2.863918360671674e-05,4.97523736377707e-05,True
Glyphosate,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5197,0.05720427324243883,3.687174288385999e-05,6.349417262343024e-05,True
Halosulfuron methyl,Discharge_cfs,non_nondetect_status_vs_env,12439,-0.02445250505811881,0.00638495245910757,0.00935889608961452,True
Halosulfuron methyl,Discharge_cfs,log10_value_vs_env_among_non_nondetects,81,-0.004285520701693599,0.9697113065009143,0.9756543788594491,False
Halosulfuron methyl,Water_Temperature_C,non_nondetect_status_vs_env,12545,0.05795330163493035,8.257066903443843e-11,1.7453242274446752e-10,True
Halosulfuron methyl,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,78,0.20461889695194674,0.07233020867342248,0.09349771068677315,False
Halosulfuron methyl,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12428,-0.05668571906754788,2.551642702755586e-10,5.313674550135839e-10,True
Halosulfuron methyl,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,75,-0.2681665291230866,0.020009749289642165,0.027877797808058744,True
Halosulfuron methyl,pH,non_nondetect_status_vs_env,12379,-0.05209817902684784,6.637567147041889e-09,1.310221170307868e-08,True
Halosulfuron methyl,pH,log10_value_vs_env_among_non_nondetects,70,-0.1433238424574262,0.2365458298357434,0.28414346632708204,False
Halosulfuron methyl,Turbidity_FNU,non_nondetect_status_vs_env,3275,-0.046159815289480606,0.008241416020260598,0.011937933499936307,True
Halosulfuron methyl,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,8,,,,False
Halosulfuron methyl,Specific_Conductance,non_nondetect_status_vs_env,12458,-0.06161284798710009,5.869043867768789e-12,1.2961901815588022e-11,True
Halosulfuron methyl,Specific_Conductance,log10_value_vs_env_among_non_nondetects,75,-0.15040124194912935,0.19775417895824068,0.24047884725168775,False
Hexazinone,Discharge_cfs,non_nondetect_status_vs_env,11615,-0.04463259150679464,1.493791640506614e-06,2.7147320404040866e-06,True
Hexazinone,Discharge_cfs,log10_value_vs_env_among_non_nondetects,2893,-0.054378551157453554,0.0034363908949664743,0.0051363354044643055,True
Hexazinone,Water_Temperature_C,non_nondetect_status_vs_env,11713,0.09263148459503297,9.593868414252314e-24,2.6032948727378868e-23,True
Hexazinone,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,2905,0.017234359458044014,0.35311322825461267,0.40727930893535536,False
Hexazinone,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11602,-0.043583598324413796,2.650104482319215e-06,4.77212598735727e-06,True
Hexazinone,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,2866,-0.022361047863619275,0.2314130223295151,0.27831724907762195,False
Hexazinone,pH,non_nondetect_status_vs_env,11571,-0.03986952644021563,1.787127567722523e-05,3.137826478086783e-05,True
Hexazinone,pH,log10_value_vs_env_among_non_nondetects,2859,-0.06819987175084298,0.00026298077638425035,0.0004331706768202117,True
Hexazinone,Turbidity_FNU,non_nondetect_status_vs_env,3010,-0.175627037335066,2.8137380014529984e-22,7.490626841705954e-22,True
Hexazinone,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,848,-0.05749914229772282,0.09426530262753562,0.12011814112305638,False
Hexazinone,Specific_Conductance,non_nondetect_status_vs_env,11636,0.03205574276699533,0.0005434351616618094,0.0008732196317078013,True
Hexazinone,Specific_Conductance,log10_value_vs_env_among_non_nondetects,2880,0.020806030388497695,0.264334455601485,0.3152172382172672,False
Hydroxymetolachlor,Discharge_cfs,non_nondetect_status_vs_env,12096,0.2871243874977516,2.8291062936716106e-228,2.3222247493887804e-226,True
Hydroxymetolachlor,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5245,0.046869058855164125,0.0006852206912471483,0.001097467285981205,True
Hydroxymetolachlor,Water_Temperature_C,non_nondetect_status_vs_env,12198,0.22489062633509277,1.145765018057888e-139,1.65967432762797e-138,True
Hydroxymetolachlor,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5250,0.38937815421917416,1.1984117887637348e-189,3.372673176949368e-188,True
Hydroxymetolachlor,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12086,-0.17813236536709792,9.922350761284329e-87,7.186408455783134e-86,True
Hydroxymetolachlor,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5206,-0.3764456781458391,6.047468628757789e-175,1.2949470868100917e-173,True
Hydroxymetolachlor,pH,non_nondetect_status_vs_env,12038,0.064427522934539,1.4894881249047913e-12,3.326294529869455e-12,True
Hydroxymetolachlor,pH,log10_value_vs_env_among_non_nondetects,5156,0.026831088841850457,0.05404273945920696,0.07116590690818028,False
Hydroxymetolachlor,Turbidity_FNU,non_nondetect_status_vs_env,3181,0.4913398077161934,5.319654634382805e-193,1.637456192145957e-191,True
Hydroxymetolachlor,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1651,0.275766722911787,3.3713055406408025e-30,1.0442565904186133e-29,True
Hydroxymetolachlor,Specific_Conductance,non_nondetect_status_vs_env,12116,0.042962443161446894,2.2375966626035486e-06,4.0440967204853125e-06,True
Hydroxymetolachlor,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5196,-0.06940130937803363,5.513895743997366e-07,1.020899869894249e-06,True
Hydroxysimazine,Discharge_cfs,non_nondetect_status_vs_env,9700,-0.14687067188999797,6.551078087703856e-48,2.7342423374526684e-47,True
Hydroxysimazine,Discharge_cfs,log10_value_vs_env_among_non_nondetects,2537,-0.4020080099103379,3.6510652303264528e-99,3.3299067146958854e-98,True
Hydroxysimazine,Water_Temperature_C,non_nondetect_status_vs_env,9771,0.17754942004055432,5.1030037761347495e-70,2.974235928693922e-69,True
Hydroxysimazine,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,2538,0.18571514714009718,3.961289221076476e-21,1.043280717315596e-20,True
Hydroxysimazine,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,9673,-0.16653277787856965,4.1954623012466716e-61,2.1523595660041518e-60,True
Hydroxysimazine,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,2513,-0.21476832736517606,1.3115592196533186e-27,3.879537031106663e-27,True
Hydroxysimazine,pH,non_nondetect_status_vs_env,9635,-0.15417483217740763,2.5025956684977547e-52,1.1204803333955856e-51,True
Hydroxysimazine,pH,log10_value_vs_env_among_non_nondetects,2520,-0.09115262146166685,4.581360712847826e-06,8.189909804274245e-06,True
Hydroxysimazine,Turbidity_FNU,non_nondetect_status_vs_env,2507,0.03082367647228507,0.12284609141906896,0.1535576142738362,False
Hydroxysimazine,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,651,-0.31131352391680467,4.2678620452168195e-16,1.037986201120634e-15,True
Hydroxysimazine,Specific_Conductance,non_nondetect_status_vs_env,9688,-0.015354932707749083,0.13072633794234073,0.16258262989041114,False
Hydroxysimazine,Specific_Conductance,log10_value_vs_env_among_non_nondetects,2520,0.0836681851511145,2.6061981384547144e-05,4.54354896704052e-05,True
Imazethapyr,Discharge_cfs,non_nondetect_status_vs_env,11651,0.27266441659375923,1.0312434747931899e-197,3.627767223826043e-196,True
Imazethapyr,Discharge_cfs,log10_value_vs_env_among_non_nondetects,2776,-0.1288407683332518,9.51267214428e-12,2.0776013441498447e-11,True
Imazethapyr,Water_Temperature_C,non_nondetect_status_vs_env,11754,0.1674952756652577,1.0593637537174627e-74,6.401676671237427e-74,True
Imazethapyr,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,2762,0.3478026875554111,2.3244682437856594e-79,1.4964713857051467e-78,True
Imazethapyr,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11641,-0.13119669242833223,7.371269874513037e-46,2.9395549904434585e-45,True
Imazethapyr,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,2734,-0.3916179553501409,6.656152134081992e-101,6.185197973651663e-100,True
Imazethapyr,pH,non_nondetect_status_vs_env,11597,0.1444825635659763,3.9067157463851855e-55,1.8324357191378132e-54,True
Imazethapyr,pH,log10_value_vs_env_among_non_nondetects,2710,-0.19417845978404027,1.9613334828028932e-24,5.4573827134487285e-24,True
Imazethapyr,Turbidity_FNU,non_nondetect_status_vs_env,3033,0.49034486029107116,2.9084493244239905e-183,7.345698934763155e-182,True
Imazethapyr,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,992,0.266027221549514,1.5645890542393733e-17,3.9214254921775645e-17,True
Imazethapyr,Specific_Conductance,non_nondetect_status_vs_env,11662,0.07921461239988892,1.0622342804141044e-17,2.675961038894867e-17,True
Imazethapyr,Specific_Conductance,log10_value_vs_env_among_non_nondetects,2722,-0.1841126671265161,3.5210630993800967e-22,9.348375075173572e-22,True
Imidacloprid,Discharge_cfs,non_nondetect_status_vs_env,11881,-0.1270803731787572,5.766638497927006e-44,2.2811802893406027e-43,True
Imidacloprid,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5400,-0.16304917767069274,1.7256059645954488e-33,5.665739583755057e-33,True
Imidacloprid,Water_Temperature_C,non_nondetect_status_vs_env,11983,0.24539084902731237,7.851005077395714e-164,1.45910188702543e-162,True
Imidacloprid,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5388,0.333011174479019,1.1011775432173163e-139,1.6188953433866514e-138,True
Imidacloprid,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11871,-0.23045721933106905,7.072977828770838e-143,1.1236908324740767e-141,True
Imidacloprid,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5349,-0.3297287603389412,7.595037305653535e-136,1.0109610467660449e-134,True
Imidacloprid,pH,non_nondetect_status_vs_env,11828,-0.21926771590466376,9.835238483979857e-129,1.2109637383400198e-127,True
Imidacloprid,pH,log10_value_vs_env_among_non_nondetects,5311,-0.16388925341507762,2.7146721489454155e-33,8.883561683426028e-33,True
Imidacloprid,Turbidity_FNU,non_nondetect_status_vs_env,3108,0.27529064947643783,3.629582738940802e-55,1.7105928219410003e-54,True
Imidacloprid,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1439,0.09172321307661715,0.0004944140792840943,0.0007970505206134743,True
Imidacloprid,Specific_Conductance,non_nondetect_status_vs_env,11899,-0.065601098401312,7.898875064834131e-13,1.7927170366040596e-12,True
Imidacloprid,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5339,-0.05735165435827468,2.7520784009123225e-05,4.7893943902802786e-05,True
Linuron,Discharge_cfs,non_nondetect_status_vs_env,12482,-0.014652492738545497,0.10164248791460077,0.1288518025687024,False
Linuron,Discharge_cfs,log10_value_vs_env_among_non_nondetects,148,-0.1559221236192225,0.05844010962246754,0.07644556172394491,False
Linuron,Water_Temperature_C,non_nondetect_status_vs_env,12590,0.023137239270000564,0.009425909646390545,0.013554045257948448,True
Linuron,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,152,0.06456140893182293,0.429398885983017,0.4839335271090066,False
Linuron,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12473,-0.057540652733781936,1.2678955917622594e-10,2.6571854423102666e-10,True
Linuron,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,150,-0.2204996800004516,0.0066995055573492905,0.009790820436185536,True
Linuron,pH,non_nondetect_status_vs_env,12423,-0.029671308066547622,0.0009412758756633664,0.0014810810503648815,True
Linuron,pH,log10_value_vs_env_among_non_nondetects,143,-0.013119724494010327,0.8764123179919939,0.895504287574807,False
Linuron,Turbidity_FNU,non_nondetect_status_vs_env,3302,-0.0001402626265857593,0.9935716220722747,0.9935716220722747,False
Linuron,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,24,0.33652173913043476,0.1078562011927474,0.13585467797296188,False
Linuron,Specific_Conductance,non_nondetect_status_vs_env,12502,-0.005091296035002844,0.5692092205935901,0.6181599584175151,False
Linuron,Specific_Conductance,log10_value_vs_env_among_non_nondetects,150,0.16300696325831862,0.046253826556861666,0.061401643070766496,False
Malathion,Discharge_cfs,non_nondetect_status_vs_env,12460,-0.036005114293866367,5.821090820377798e-05,9.971781666212401e-05,True
Malathion,Discharge_cfs,log10_value_vs_env_among_non_nondetects,99,-0.1995374049769557,0.04769027944208765,0.0632233179683127,False
Malathion,Water_Temperature_C,non_nondetect_status_vs_env,12568,0.03278305194316536,0.00023707271208006788,0.00039312562525061764,True
Malathion,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,98,0.5011731860886657,1.4709740496235224e-07,2.7703813362890434e-07,True
Malathion,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12451,-0.028783560893334434,0.0013175506883664667,0.002037342901163218,True
Malathion,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,96,-0.5408988201871782,1.2759941995911831e-08,2.479002537667289e-08,True
Malathion,pH,non_nondetect_status_vs_env,12402,-0.01081785935401848,0.22834354600225693,0.27496136040614066,False
Malathion,pH,log10_value_vs_env_among_non_nondetects,97,0.09852464561017431,0.33699764319243813,0.39190398883654254,False
Malathion,Turbidity_FNU,non_nondetect_status_vs_env,3284,0.012739134038755715,0.4655228444369006,0.5187104092424741,False
Malathion,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,24,-0.2069565217391304,0.33189156768314726,0.38687951972532547,False
Malathion,Specific_Conductance,non_nondetect_status_vs_env,12480,0.028044144545716625,0.0017289760543500044,0.0026610022086480537,True
Malathion,Specific_Conductance,log10_value_vs_env_among_non_nondetects,96,0.30986584192033834,0.0021243381153831795,0.0032191892979268185,True
Metalaxyl,Discharge_cfs,non_nondetect_status_vs_env,11558,-0.012562537301268068,0.1768613524104568,0.21640799021652168,False
Metalaxyl,Discharge_cfs,log10_value_vs_env_among_non_nondetects,3239,-0.219175443514991,1.5825633982499557e-36,5.5474197411964636e-36,True
Metalaxyl,Water_Temperature_C,non_nondetect_status_vs_env,11653,0.2296398717181376,2.7740862397326552e-139,3.96010861758937e-138,True
Metalaxyl,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,3241,0.23823285601470875,4.6986842723911825e-43,1.8293296475515077e-42,True
Metalaxyl,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11537,-0.25774400305786244,1.8883827589635923e-174,3.957568122508805e-173,True
Metalaxyl,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,3210,-0.33241343789669525,1.1406668273106363e-83,7.857040733573264e-83,True
Metalaxyl,pH,non_nondetect_status_vs_env,11483,-0.20219941239269523,3.1258514824216885e-106,3.0484789209756075e-105,True
Metalaxyl,pH,log10_value_vs_env_among_non_nondetects,3163,-0.1214078217999344,7.349000033629834e-12,1.615795766322631e-11,True
Metalaxyl,Turbidity_FNU,non_nondetect_status_vs_env,3010,0.21343038707007148,2.3855646240881834e-32,7.604469756397607e-32,True
Metalaxyl,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1054,0.024525456773097386,0.42637925239073693,0.48108082887156456,False
Metalaxyl,Specific_Conductance,non_nondetect_status_vs_env,11563,-0.12389302096670805,8.755300337296024e-41,3.316911858552532e-40,True
Metalaxyl,Specific_Conductance,log10_value_vs_env_among_non_nondetects,3199,-0.05771639646890071,0.0010912873364596067,0.0017062190895439885,True
